datetime_mst,vehicleId,speed,latitude,longitude,altitude,heading,vibration
2022-10-03 15:15:35,L17755,18.27570152282715,50.202343,-114.899925,1747,85,3.200000047683716
2022-10-03 15:15:35,TK548,14.941561698913574,50.204490,-114.902810,1766,179,3.799999952316284
2022-10-03 15:15:35,TK669,7.528477191925049,50.202560,-114.901375,1754,319,3.4000000953674316
2022-10-03 15:15:36,TK544,5.112760543823242,50.202583,-114.900900,1752,277,4.900000095367432
2022-10-03 15:15:36,L19733,4.114092826843262,50.202503,-114.899826,1744,265,4.099999904632568
2022-10-03 15:15:36,L17755,18.1134033203125,50.202347,-114.899850,1746,86,4.199999809265137
2022-10-03 15:15:36,TK548,15.483389854431152,50.204450,-114.902800,1766,178,4.099999904632568
2022-10-03 15:15:36,TK669,7.447216033935547,50.202580,-114.901405,1755,318,2.5
2022-10-03 15:15:37,TK544,6.028253555297852,50.202587,-114.900930,1752,277,7.5
2022-10-03 15:15:37,L19733,4.442610263824463,50.202503,-114.899850,1744,265,3.0999999046325684
2022-10-03 15:15:37,L17755,18.196067810058594,50.202354,-114.899780,1746,81,1.7999999523162842
2022-10-03 15:15:37,TK548,16.205759048461914,50.204403,-114.902800,1766,178,3.9000000953674316
2022-10-03 15:15:37,TK669,7.264956951141357,50.202600,-114.901430,1755,318,2.4000000953674316
2022-10-03 15:15:38,TK544,4.831650733947754,50.202587,-114.900955,1752,277,2.9000000953674316
2022-10-03 15:15:38,L19733,4.832589149475098,50.202503,-114.899864,1744,266,2.4000000953674316
2022-10-03 15:15:38,L17755,18.86138916015625,50.202370,-114.899700,1745,76,5.099999904632568
2022-10-03 15:15:38,TK548,16.641971588134766,50.204353,-114.902800,1766,178,5.300000190734863
2022-10-03 15:15:39,TK669,6.986783027648926,50.202610,-114.901440,1755,318,5.099999904632568
2022-10-03 15:15:39,TK544,3.8896663188934326,50.202587,-114.900960,1753,278,2.5
2022-10-03 15:15:39,L19733,5.771238803863525,50.202503,-114.899895,1744,266,2.799999952316284
2022-10-03 15:15:39,L17755,19.54438591003418,50.202380,-114.899610,1745,74,5.800000190734863
2022-10-03 15:15:39,TK548,17.0762996673584,50.204304,-114.902794,1766,177,8.199999809265137
2022-10-03 15:15:40,TK669,6.221441745758057,50.202620,-114.901460,1755,318,3.299999952316284
2022-10-03 15:15:40,TK544,3.742095708847046,50.202590,-114.900980,1753,278,2.4000000953674316
2022-10-03 15:15:40,L19733,6.164520263671875,50.202503,-114.899925,1744,266,4.300000190734863
2022-10-03 15:15:40,L17755,20.824094772338867,50.202393,-114.899520,1744,77,3.4000000953674316
2022-10-03 15:15:41,TK548,17.23151969909668,50.204258,-114.902794,1766,176,7.400000095367432
2022-10-03 15:15:41,TK669,5.940436363220215,50.202637,-114.901480,1755,318,1.399999976158142
2022-10-03 15:15:41,TK544,2.866694211959839,50.202590,-114.900990,1753,277,1.7000000476837158
2022-10-03 15:15:41,L19733,5.2590813636779785,50.202500,-114.899950,1745,267,4
2022-10-03 15:15:42,L17755,22.225736618041992,50.202408,-114.899430,1744,78,3.5999999046325684
2022-10-03 15:15:42,TK548,18.106426239013672,50.204205,-114.902790,1766,176,10.199999809265137
2022-10-03 15:15:42,TK669,5.943490028381348,50.202650,-114.901500,1755,318,1.5
2022-10-03 15:15:42,TK544,1.8129136562347412,50.202590,-114.901000,1753,277,3.4000000953674316
2022-10-03 15:15:43,L19733,5.293101787567139,50.202500,-114.899960,1745,268,4.900000095367432
2022-10-03 15:15:43,L17755,23.63843536376953,50.202420,-114.899320,1743,79,4.400000095367432
2022-10-03 15:15:43,TK548,18.605314254760742,50.204160,-114.902790,1766,176,8.699999809265137
2022-10-03 15:15:43,TK669,5.919783592224121,50.202660,-114.901510,1755,318,1.7999999523162842
2022-10-03 15:15:43,TK544,2.6932716369628906,50.202595,-114.901020,1753,278,3.5999999046325684
2022-10-03 15:15:44,L19733,4.682214736938477,50.202500,-114.899990,1745,268,4
2022-10-03 15:15:44,L17755,24.133697509765625,50.202430,-114.899230,1742,79,4.699999809265137
2022-10-03 15:15:44,TK548,18.789173126220703,50.204110,-114.902780,1766,176,4.300000190734863
2022-10-03 15:15:44,TK669,4.87331485748291,50.202670,-114.901530,1755,319,3.0999999046325684
2022-10-03 15:15:44,TK544,5.671571254730225,50.202600,-114.901050,1752,278,3.5
2022-10-03 15:15:45,L19733,4.4281463623046875,50.202500,-114.900000,1745,269,3.700000047683716
2022-10-03 15:15:45,L17755,23.698829650878906,50.202442,-114.899140,1742,79,4.5
2022-10-03 15:15:45,TK548,19.29885482788086,50.204056,-114.902770,1766,176,8.800000190734863
2022-10-03 15:15:45,TK669,3.4205684661865234,50.202675,-114.901535,1756,319,5.599999904632568
2022-10-03 15:15:45,TK544,5.630980014801025,50.202600,-114.901070,1751,278,2.0999999046325684
2022-10-03 15:15:46,L19733,4.500144004821777,50.202500,-114.900024,1745,269,2.299999952316284
2022-10-03 15:15:46,TK574,16.452354431152344,50.204520,-114.902790,1768,180,4.800000190734863
2022-10-03 15:15:46,L17755,23.188276290893555,50.202450,-114.899040,1741,80,7.900000095367432
2022-10-03 15:15:46,TK548,20.051223754882812,50.204014,-114.902770,1765,176,4.599999904632568
2022-10-03 15:15:46,TK669,0.8161764740943909,50.202680,-114.901535,1756,319,9.199999809265137
2022-10-03 15:15:46,TK544,6.629085063934326,50.202602,-114.901090,1752,278,5
2022-10-03 15:15:47,TK669,0.050911687314510345,50.202680,-114.901535,1756,319,8.800000190734863
2022-10-03 15:15:47,L19733,3.9600000381469727,50.202500,-114.900040,1745,269,1.899999976158142
2022-10-03 15:15:47,TK574,15.768369674682617,50.204490,-114.902790,1767,180,8.199999809265137
2022-10-03 15:15:47,L17755,23.660436630249023,50.202465,-114.898930,1740,79,5.599999904632568
2022-10-03 15:15:47,TK548,20.985652923583984,50.203945,-114.902760,1765,176,7.300000190734863
2022-10-03 15:15:48,TK544,5.992567539215088,50.202606,-114.901120,1752,277,2
2022-10-03 15:15:48,L19733,0,50.202500,-114.900050,1745,269,24.100000381469727
2022-10-03 15:15:48,TK574,15.768369674682617,50.204437,-114.902790,1767,180,6.300000190734863
2022-10-03 15:15:48,TK548,21.50188636779785,50.203896,-114.902756,1765,176,6.199999809265137
2022-10-03 15:15:49,TK544,2.540743112564087,50.202606,-114.901130,1752,277,3.200000047683716
2022-10-03 15:15:49,TK574,16.164159774780273,50.204390,-114.902790,1767,180,5.300000190734863
2022-10-03 15:15:49,TK548,21.627492904663086,50.203823,-114.902750,1765,175,4.599999904632568
2022-10-03 15:15:49,TK544,1.379791259765625,50.202606,-114.901130,1752,278,4
2022-10-03 15:15:50,TK544,0.6162207126617432,50.202606,-114.901130,1751,278,4.900000095367432
2022-10-03 15:15:50,TK574,17.028608322143555,50.204357,-114.902790,1767,180,9
2022-10-03 15:15:50,TK548,21.561355590820312,50.203766,-114.902740,1764,175,6.199999809265137
2022-10-03 15:15:51,TK544,1.1966954469680786,50.202610,-114.901140,1752,278,2.200000047683716
2022-10-03 15:15:51,TK574,17.606355667114258,50.204300,-114.902790,1767,181,6
2022-10-03 15:15:51,TK548,21.293018341064453,50.203705,-114.902730,1764,173,5
2022-10-03 15:15:52,TK544,3.426814317703247,50.202610,-114.901150,1752,279,14.300000190734863
2022-10-03 15:15:52,TK574,17.894933700561523,50.204243,-114.902794,1767,181,7.199999809265137
2022-10-03 15:15:53,TK548,20.736406326293945,50.203648,-114.902720,1764,171,6.599999904632568
2022-10-03 15:15:53,TK544,2.8241076469421387,50.202614,-114.901160,1752,281,14.5
2022-10-03 15:15:54,TK574,18.000324249267578,50.204197,-114.902794,1767,180,7
2022-10-03 15:15:54,TK548,20.715051651000977,50.203600,-114.902700,1763,169,7.400000095367432
2022-10-03 15:15:54,TK544,0.1835647076368332,50.202614,-114.901160,1752,281,14.600000381469727
2022-10-03 15:15:55,TK574,18.39825439453125,50.204144,-114.902790,1767,179,5.800000190734863
2022-10-03 15:15:55,TK548,21.578418731689453,50.203533,-114.902680,1763,166,9.800000190734863
2022-10-03 15:15:55,TK544,0,50.202614,-114.901150,1752,281,7.599999904632568
2022-10-03 15:15:56,TK574,18.62456512451172,50.204113,-114.902790,1767,177,5.800000190734863
2022-10-03 15:15:56,TK548,21.734045028686523,50.203472,-114.902650,1762,163,9.800000190734863
2022-10-03 15:15:56,TK544,0.6214563250541687,50.202614,-114.901160,1752,281,4.699999809265137
2022-10-03 15:15:57,TK544,0.14399999380111694,50.202614,-114.901160,1752,281,8.800000190734863
2022-10-03 15:15:57,TK574,19.712556838989258,50.204033,-114.902780,1766,177,5.099999904632568
2022-10-03 15:15:57,TK548,21.91524887084961,50.203410,-114.902610,1762,158,9.600000381469727
2022-10-03 15:15:58,TK544,0.43795889616012573,50.202614,-114.901150,1753,281,5.699999809265137
2022-10-03 15:15:58,TK542,0,50.203160,-114.902176,1760,326,0.699999988079071
2022-10-03 15:15:58,TK574,20.402727127075195,50.203976,-114.902780,1766,177,5.599999904632568
2022-10-03 15:15:58,TK544,0,50.202614,-114.901150,1753,281,3
2022-10-03 15:15:58,TK548,22.154775619506836,50.203360,-114.902570,1761,155,9.399999618530273
2022-10-03 15:15:59,TK574,21.06846046447754,50.203922,-114.902770,1766,176,5.800000190734863
2022-10-03 15:15:59,TK544,0.3671294152736664,50.202614,-114.901150,1753,281,2.700000047683716
2022-10-03 15:15:59,TK548,21.010711669921875,50.203312,-114.902540,1761,153,6.300000190734863
2022-10-03 15:16:00,TK544,0,50.202614,-114.901150,1753,281,1.600000023841858
2022-10-03 15:16:00,TK574,21.716833114624023,50.203860,-114.902760,1766,175,4.199999809265137
2022-10-03 15:16:00,TK548,21.405473709106445,50.203255,-114.902480,1760,148,5.199999809265137
2022-10-03 15:16:01,TK548,22.20835304260254,50.203205,-114.902430,1760,145,9
2022-10-03 15:16:01,TK574,22.648807525634766,50.203796,-114.902750,1765,173,9.399999618530273
2022-10-03 15:16:02,TK548,22.9303035736084,50.203156,-114.902374,1759,145,4.599999904632568
2022-10-03 15:16:02,TK574,23.4143123626709,50.203728,-114.902730,1765,171,4
2022-10-03 15:16:03,TK548,22.54014015197754,50.203106,-114.902320,1759,144,5.199999809265137
2022-10-03 15:16:03,TK574,24.34222984313965,50.203660,-114.902720,1764,170,5.5
2022-10-03 15:16:04,TK548,21.959999084472656,50.203056,-114.902260,1759,143,7
2022-10-03 15:16:05,TK574,24.534177780151367,50.203590,-114.902695,1764,168,6.800000190734863
2022-10-03 15:16:06,TK574,24.115808486938477,50.203533,-114.902670,1764,166,10.399999618530273
2022-10-03 15:16:06,TK548,20.716022491455078,50.203010,-114.902210,1758,142,6.599999904632568
2022-10-03 15:16:06,TK582,0,50.204277,-114.902450,1767,25,0.30000001192092896
2022-10-03 15:16:07,TK574,23.537752151489258,50.203476,-114.902640,1763,162,7.900000095367432
2022-10-03 15:16:07,TK548,17.46994400024414,50.202972,-114.902160,1758,142,6
2022-10-03 15:16:08,TK574,22.77389144897461,50.203410,-114.902600,1763,159,5.199999809265137
2022-10-03 15:16:08,TK548,13.06616497039795,50.202946,-114.902130,1758,141,12.899999618530273
2022-10-03 15:16:09,TK574,22.644258499145508,50.203354,-114.902565,1762,156,5
2022-10-03 15:16:09,TK548,12.734487533569336,50.202923,-114.902100,1757,141,6.699999809265137
2022-10-03 15:16:10,TK574,22.974714279174805,50.203300,-114.902520,1762,153,4.599999904632568
2022-10-03 15:16:10,TK548,13.853265762329102,50.202892,-114.902060,1757,141,9.800000190734863
2022-10-03 15:16:11,TK574,23.164817810058594,50.203240,-114.902466,1761,149,3.4000000953674316
2022-10-03 15:16:11,TK548,14.848505020141602,50.202860,-114.902020,1757,141,9.5
2022-10-03 15:16:12,TK574,23.174299240112305,50.203194,-114.902410,1761,146,6.699999809265137
2022-10-03 15:16:12,TK548,15.613295555114746,50.202827,-114.901980,1756,141,5.699999809265137
2022-10-03 15:16:13,TK574,22.753623962402344,50.203140,-114.902360,1760,144,3
2022-10-03 15:16:13,TK548,16.79383659362793,50.202790,-114.901930,1756,141,3.0999999046325684
2022-10-03 15:16:14,TK574,21.786693572998047,50.203094,-114.902310,1760,144,7.599999904632568
2022-10-03 15:16:14,TK548,17.929372787475586,50.202750,-114.901886,1756,141,6.099999904632568
2022-10-03 15:16:14,TK542,0.5191993713378906,50.203167,-114.902176,1761,326,1.2999999523162842
2022-10-03 15:16:15,TK574,21.995969772338867,50.203050,-114.902260,1759,144,8.699999809265137
2022-10-03 15:16:15,TK548,18.80654525756836,50.202713,-114.901830,1756,141,7.599999904632568
2022-10-03 15:16:16,TK542,2.1767351627349854,50.203175,-114.902180,1761,326,3.4000000953674316
2022-10-03 15:16:16,TK574,23.196992874145508,50.202995,-114.902200,1759,144,14
2022-10-03 15:16:16,TK548,19.869131088256836,50.202667,-114.901780,1755,141,8.5
2022-10-03 15:16:17,TK542,2.8856194019317627,50.203182,-114.902190,1761,326,1.7000000476837158
2022-10-03 15:16:17,TK574,23.633033752441406,50.202940,-114.902140,1758,144,12.5
2022-10-03 15:16:18,TK548,20.198148727416992,50.202625,-114.901726,1755,140,7.900000095367432
2022-10-03 15:16:18,TK542,3.2449960708618164,50.203190,-114.902200,1761,326,3.5999999046325684
2022-10-03 15:16:18,TK574,23.306489944458008,50.202890,-114.902080,1758,143,9.5
2022-10-03 15:16:19,TK548,20.99204444885254,50.202583,-114.901665,1754,139,6.599999904632568
2022-10-03 15:16:19,TK542,3.6644039154052734,50.203197,-114.902210,1761,326,3.299999952316284
2022-10-03 15:16:20,TK574,22.694538116455078,50.202840,-114.902020,1758,142,8
2022-10-03 15:16:20,TK548,22.003334045410156,50.202534,-114.901600,1754,139,3.799999952316284
2022-10-03 15:16:20,TK542,4.07373046875,50.203210,-114.902214,1761,326,1
2022-10-03 15:16:21,TK574,21.629379272460938,50.202797,-114.901970,1757,142,9
2022-10-03 15:16:21,TK548,22.910316467285156,50.202490,-114.901540,1753,138,4.599999904632568
2022-10-03 15:16:21,TK542,4.493082523345947,50.203220,-114.902230,1761,326,1.5
2022-10-03 15:16:22,TK574,22.228361129760742,50.202750,-114.901920,1757,142,8.399999618530273
2022-10-03 15:16:22,TK544,0.8759177923202515,50.202625,-114.901160,1752,281,0.4000000059604645
2022-10-03 15:16:22,TK548,23.980485916137695,50.202442,-114.901474,1753,138,4.699999809265137
2022-10-03 15:16:22,TK544,0,50.202625,-114.901160,1752,281,0.30000001192092896
2022-10-03 15:16:22,TK542,4.882481098175049,50.203230,-114.902240,1761,326,1.5
2022-10-03 15:16:23,TK574,23.093318939208984,50.202700,-114.901855,1756,142,16.200000762939453
2022-10-03 15:16:23,TK548,25.457117080688477,50.202393,-114.901405,1752,138,8.399999618530273
2022-10-03 15:16:23,TK542,5.621766090393066,50.203243,-114.902250,1761,327,2.299999952316284
2022-10-03 15:16:24,TK574,23.934179306030273,50.202650,-114.901790,1756,141,12.699999809265137
2022-10-03 15:16:24,TK548,27.080137252807617,50.202330,-114.901320,1752,138,7.300000190734863
2022-10-03 15:16:24,TK542,6.422343730926514,50.203260,-114.902270,1762,327,2.299999952316284
2022-10-03 15:16:25,TK574,24.235889434814453,50.202595,-114.901720,1755,140,8.100000381469727
2022-10-03 15:16:25,TK548,28.83240509033203,50.202280,-114.901245,1752,138,5.699999809265137
2022-10-03 15:16:25,TK542,7.476655006408691,50.203278,-114.902280,1762,328,2.700000047683716
2022-10-03 15:16:26,TK548,30.3927001953125,50.202220,-114.901170,1751,138,4.900000095367432
2022-10-03 15:16:26,TK574,24.305866241455078,50.202540,-114.901650,1755,138,4.300000190734863
2022-10-03 15:16:27,TK542,8.434915542602539,50.203297,-114.902300,1762,330,2
2022-10-03 15:16:27,TK574,24.364234924316406,50.202500,-114.901580,1754,135,4.5
2022-10-03 15:16:27,TK548,31.624479293823242,50.202152,-114.901080,1751,138,9.899999618530273
2022-10-03 15:16:28,TK542,9.794447898864746,50.203323,-114.902320,1762,331,3.200000047683716
2022-10-03 15:16:28,TK574,24.000986099243164,50.202457,-114.901505,1754,131,2.799999952316284
2022-10-03 15:16:28,TK548,33.38861846923828,50.202080,-114.900980,1750,138,7.900000095367432
2022-10-03 15:16:29,TK542,10.98017692565918,50.203350,-114.902340,1762,333,5
2022-10-03 15:16:29,TK574,24.057106018066406,50.202415,-114.901410,1753,124,5.599999904632568
2022-10-03 15:16:29,TK548,34.62812805175781,50.202007,-114.900880,1750,139,6.599999904632568
2022-10-03 15:16:30,TK542,11.818751335144043,50.203380,-114.902370,1763,334,4.099999904632568
2022-10-03 15:16:30,TK574,23.88105583190918,50.202385,-114.901310,1753,117,3.9000000953674316
2022-10-03 15:16:30,TK548,35.87690353393555,50.201927,-114.900770,1749,139,8.699999809265137
2022-10-03 15:16:31,TK542,12.48997688293457,50.203410,-114.902380,1763,336,5.900000095367432
2022-10-03 15:16:31,TK574,23.63829803466797,50.202362,-114.901230,1753,111,7
2022-10-03 15:16:31,TK548,36.764530181884766,50.201860,-114.900680,1749,139,4.199999809265137
2022-10-03 15:16:32,TK542,13.190057754516602,50.203445,-114.902405,1763,337,5.5
2022-10-03 15:16:32,TK574,23.860614776611328,50.202343,-114.901120,1752,105,9.199999809265137
2022-10-03 15:16:33,TK548,37.483245849609375,50.201780,-114.900580,1749,140,9.699999809265137
2022-10-03 15:16:33,TK542,13.316691398620605,50.203480,-114.902430,1763,338,6.199999809265137
2022-10-03 15:16:34,TK574,23.91291618347168,50.202328,-114.901020,1752,101,6.599999904632568
2022-10-03 15:16:34,TK548,37.581398010253906,50.201694,-114.900475,1748,140,9.699999809265137
2022-10-03 15:16:34,TK542,13.316691398620605,50.203510,-114.902440,1764,338,2.700000047683716
2022-10-03 15:16:35,TK574,23.844532012939453,50.202320,-114.900920,1751,97,5.199999809265137
2022-10-03 15:16:35,TK548,37.682716369628906,50.201614,-114.900370,1748,140,9.199999809265137
2022-10-03 15:16:35,TK542,13.363421440124512,50.203545,-114.902466,1764,338,3.700000047683716
2022-10-03 15:16:36,TK574,23.917930603027344,50.202312,-114.900810,1751,95,6.900000095367432
2022-10-03 15:16:36,TK548,37.66530990600586,50.201534,-114.900260,1747,139,16
2022-10-03 15:16:36,TK542,13.151091575622559,50.203580,-114.902490,1765,337,3
2022-10-03 15:16:37,TK574,23.356426239013672,50.202310,-114.900720,1750,92,7.199999809265137
2022-10-03 15:16:37,TK548,37.79201126098633,50.201460,-114.900160,1747,138,14.300000190734863
2022-10-03 15:16:38,TK542,12.900111198425293,50.203613,-114.902510,1765,336,3.9000000953674316
2022-10-03 15:16:38,TK574,23.36425018310547,50.202312,-114.900620,1750,89,5.800000190734863
2022-10-03 15:16:38,TK548,36.983795166015625,50.201385,-114.900055,1746,137,12.300000190734863
2022-10-03 15:16:39,TK542,12.749541282653809,50.203644,-114.902534,1765,336,3.0999999046325684
2022-10-03 15:16:39,TK574,22.982919692993164,50.202312,-114.900510,1749,87,4.300000190734863
2022-10-03 15:16:39,TK548,36.7651481628418,50.201350,-114.900000,1746,136,7
2022-10-03 15:16:40,TK542,12.943288803100586,50.203680,-114.902560,1765,336,4.300000190734863
2022-10-03 15:16:40,TK574,22.560169219970703,50.202316,-114.900420,1748,87,8.5
2022-10-03 15:16:40,TK548,36.60837173461914,50.201244,-114.899840,1744,135,8
2022-10-03 15:16:41,TK542,13.306614875793457,50.203712,-114.902580,1765,336,4.099999904632568
2022-10-03 15:16:41,TK574,22.493518829345703,50.202316,-114.900320,1748,87,4.900000095367432
2022-10-03 15:16:41,TK548,36.351837158203125,50.201170,-114.899730,1744,134,9.600000381469727
2022-10-03 15:16:42,TK542,13.67175579071045,50.203747,-114.902600,1766,337,7.599999904632568
2022-10-03 15:16:42,TK574,22.177898406982422,50.202320,-114.900230,1747,86,5.099999904632568
2022-10-03 15:16:42,TK548,36.089115142822266,50.201120,-114.899640,1743,133,6.099999904632568
2022-10-03 15:16:43,TK542,13.931767463684082,50.203780,-114.902626,1766,338,6
2022-10-03 15:16:43,TK574,22.13555145263672,50.202328,-114.900150,1747,85,6.099999904632568
2022-10-03 15:16:44,TK548,36.40333557128906,50.201040,-114.899506,1742,132,9
2022-10-03 15:16:44,TK669,0.4843304753303528,50.202682,-114.901535,1755,319,2.4000000953674316
2022-10-03 15:16:44,TK542,14.616576194763184,50.203820,-114.902640,1766,339,3.799999952316284
2022-10-03 15:16:44,TK574,21.84402084350586,50.202335,-114.900055,1747,82,7.400000095367432
2022-10-03 15:16:45,TK548,37.10531234741211,50.200970,-114.899390,1741,133,5.199999809265137
2022-10-03 15:16:45,TK669,1.4799458980560303,50.202686,-114.901535,1755,319,1.399999976158142
2022-10-03 15:16:45,TK542,15.086749076843262,50.203854,-114.902664,1766,340,6.699999809265137
2022-10-03 15:16:45,TK574,22.052490234375,50.202343,-114.899960,1746,80,8.300000190734863
2022-10-03 15:16:46,TK544,0.47350606322288513,50.202630,-114.901150,1753,281,0.10000000149011612
2022-10-03 15:16:46,TK669,2.628000020980835,50.202690,-114.901550,1755,319,1.7000000476837158
2022-10-03 15:16:46,TK544,0,50.202630,-114.901150,1753,281,0.10000000149011612
2022-10-03 15:16:46,TK542,15.745833396911621,50.203896,-114.902690,1766,340,10
2022-10-03 15:16:46,TK574,21.92207908630371,50.202354,-114.899864,1746,80,8.300000190734863
2022-10-03 15:16:47,TK669,3.904797077178955,50.202700,-114.901560,1755,319,1
2022-10-03 15:16:47,TK542,16.93982696533203,50.203945,-114.902710,1766,341,6.900000095367432
2022-10-03 15:16:48,TK574,22.010400772094727,50.202366,-114.899770,1745,80,4.699999809265137
2022-10-03 15:16:48,TK669,4.670158863067627,50.202713,-114.901570,1755,319,1.399999976158142
2022-10-03 15:16:48,L19733,0,50.202500,-114.900050,1745,269,1.2999999523162842
2022-10-03 15:16:48,TK542,18.24717140197754,50.203987,-114.902725,1766,344,5.599999904632568
2022-10-03 15:16:49,TK574,22.08255958557129,50.202377,-114.899670,1745,79,6.699999809265137
2022-10-03 15:16:49,TK669,5.333956241607666,50.202724,-114.901590,1755,318,1.2999999523162842
2022-10-03 15:16:49,L19733,0.36000001430511475,50.202496,-114.900040,1744,269,1.600000023841858
2022-10-03 15:16:49,TK542,18.756277084350586,50.204033,-114.902750,1766,346,3
2022-10-03 15:16:50,TK574,22.543848037719727,50.202390,-114.899580,1744,79,4.199999809265137
2022-10-03 15:16:50,L19733,1.7640000581741333,50.202496,-114.900055,1744,269,2.9000000953674316
2022-10-03 15:16:50,TK669,6.299177169799805,50.202736,-114.901610,1756,318,2.200000047683716
2022-10-03 15:16:51,TK542,18.89317512512207,50.204082,-114.902756,1766,348,2.9000000953674316
2022-10-03 15:16:51,TK574,23.16445541381836,50.202400,-114.899480,1744,78,6.699999809265137
2022-10-03 15:16:51,TK544,1.870961308479309,50.202630,-114.901170,1754,281,2.4000000953674316
2022-10-03 15:16:51,TK544,3.0500307083129883,50.202633,-114.901170,1754,281,3.0999999046325684
2022-10-03 15:16:51,L19733,1.7640000581741333,50.202496,-114.900060,1744,270,2.9000000953674316
2022-10-03 15:16:51,TK669,6.858259677886963,50.202750,-114.901630,1756,318,2.0999999046325684
2022-10-03 15:16:52,TK542,18.578964233398438,50.204132,-114.902770,1766,351,6
2022-10-03 15:16:52,TK574,23.617454528808594,50.202410,-114.899380,1743,78,5.300000190734863
2022-10-03 15:16:52,TK544,5.947086811065674,50.202633,-114.901200,1754,283,6.400000095367432
2022-10-03 15:16:52,L19733,1.7280000448226929,50.202496,-114.900070,1744,270,1
2022-10-03 15:16:52,TK669,6.986783027648926,50.202766,-114.901650,1756,318,2
2022-10-03 15:16:53,TK542,19.15592384338379,50.204185,-114.902780,1766,352,4.300000190734863
2022-10-03 15:16:53,TK574,24.316448211669922,50.202427,-114.899290,1742,78,8.300000190734863
2022-10-03 15:16:53,TK544,6.32965612411499,50.202640,-114.901220,1754,288,5.900000095367432
2022-10-03 15:16:54,L19733,1.5119999647140503,50.202496,-114.900070,1744,270,1.399999976158142
2022-10-03 15:16:54,TK669,7.0615997314453125,50.202780,-114.901670,1756,318,2.5
2022-10-03 15:16:54,TK542,20.073026657104492,50.204240,-114.902790,1766,355,3.0999999046325684
2022-10-03 15:16:54,TK574,25.284330368041992,50.202442,-114.899180,1741,78,6.199999809265137
2022-10-03 15:16:55,TK544,6.887675762176514,50.202650,-114.901250,1755,288,2.700000047683716
2022-10-03 15:16:55,L19733,1.3680000305175781,50.202496,-114.900080,1744,270,1.7999999523162842
2022-10-03 15:16:55,TK669,7.928586483001709,50.202797,-114.901695,1756,318,4.900000095367432
2022-10-03 15:16:55,TK542,20.10979461669922,50.204292,-114.902794,1766,357,9.800000190734863
2022-10-03 15:16:55,TK574,26.23609733581543,50.202457,-114.899080,1740,77,4.099999904632568
2022-10-03 15:16:56,TK544,8.287822723388672,50.202656,-114.901290,1755,288,3.9000000953674316
2022-10-03 15:16:56,L19733,1.3320000171661377,50.202496,-114.900085,1744,270,2.700000047683716
2022-10-03 15:16:56,TK669,9.229068756103516,50.202816,-114.901720,1756,318,5.5
2022-10-03 15:16:56,TK542,19.807361602783203,50.204346,-114.902794,1766,358,7.699999809265137
2022-10-03 15:16:56,TK574,27.385211944580078,50.202473,-114.898964,1740,76,3.5999999046325684
2022-10-03 15:16:57,TK544,9.517626762390137,50.202663,-114.901330,1755,289,3.4000000953674316
2022-10-03 15:16:57,L19733,2.9522194862365723,50.202500,-114.900100,1744,270,1.7000000476837158
2022-10-03 15:16:57,TK669,8.742072105407715,50.202835,-114.901750,1757,317,4
2022-10-03 15:16:57,TK542,19.37883758544922,50.204400,-114.902794,1766,358,13.5
2022-10-03 15:16:58,TK544,10.454266548156738,50.202670,-114.901370,1755,290,2.9000000953674316
2022-10-03 15:16:58,L19733,5.976975917816162,50.202500,-114.900130,1744,271,4
2022-10-03 15:16:58,TK669,9.197488784790039,50.202854,-114.901770,1757,317,3.299999952316284
2022-10-03 15:16:58,TK542,20.244808197021484,50.204453,-114.902800,1766,357,6.099999904632568
2022-10-03 15:16:59,TK544,9.720866203308105,50.202682,-114.901405,1756,291,3.200000047683716
2022-10-03 15:16:59,L19733,7.997187614440918,50.202500,-114.900160,1745,272,5.800000190734863
2022-10-03 15:16:59,TK669,9.144638061523438,50.202873,-114.901800,1757,317,2.9000000953674316
2022-10-03 15:16:59,TK542,21.217472076416016,50.204517,-114.902800,1766,357,8.300000190734863
2022-10-03 15:17:00,TK544,8.978157043457031,50.202690,-114.901436,1756,292,3.700000047683716
2022-10-03 15:17:00,L19733,8.753997802734375,50.202500,-114.900200,1745,272,5.599999904632568
2022-10-03 15:17:00,TK669,9.527153968811035,50.202892,-114.901830,1757,317,4
2022-10-03 15:17:01,TK544,8.097439765930176,50.202698,-114.901470,1756,293,4.099999904632568
2022-10-03 15:17:01,L19733,8.614838600158691,50.202503,-114.900240,1745,273,4.199999809265137
2022-10-03 15:17:01,TK669,10.162271499633789,50.202910,-114.901855,1757,317,3.799999952316284
2022-10-03 15:17:02,TK544,7.6212944984436035,50.202705,-114.901490,1756,294,4.599999904632568
2022-10-03 15:17:02,L19733,9.198052406311035,50.202503,-114.900276,1745,273,5.599999904632568
2022-10-03 15:17:02,TK669,9.834393501281738,50.202930,-114.901886,1757,317,4.5
2022-10-03 15:17:03,TK544,7.181616306304932,50.202717,-114.901510,1757,295,4.099999904632568
2022-10-03 15:17:03,L19733,10.768754959106445,50.202507,-114.900330,1745,275,6
2022-10-03 15:17:03,TK669,9.684066772460938,50.202953,-114.901920,1758,317,3.799999952316284
2022-10-03 15:17:04,TK544,7.229907989501953,50.202724,-114.901540,1757,297,2.299999952316284
2022-10-03 15:17:05,L19733,11.707474708557129,50.202507,-114.900375,1746,275,4.800000190734863
2022-10-03 15:17:05,TK669,9.73745059967041,50.202972,-114.901940,1758,317,6
